DisNo.,Historic,Classification Key,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,External IDs,Event Name,ISO,Country,Subregion,Region,Location,Origin,Associated Types,OFDA Response,Appeal,Declaration,AID Contribution ('000 US$),Magnitude,Magnitude Scale,Latitude,Longitude,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No. Injured,No. Affected,No. Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI,Admin Units,Entry Date,Last Update
2000-0009-IRN,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,IRN,Iran (Islamic Republic of),Southern Asia,Asia,Gilan province,,Fire,No,No,No,,120.0,Kph,,,,2000,1.0,18.0,2000,1.0,18.0,3.0,,,5500.0,5500.0,,,,,,,58.8406484917497,"[{""adm1_code"":1545,""adm1_name"":""Gilan""}]",2003-07-01,2023-09-25
2000-0021-USA,No,nat-met-sto-tor,Natural,Meteorological,Storm,Tornado,,,USA,United States of America,Northern America,Americas,"Crittenden, Daviess, Webster districts (Kentucky province)",,,No,No,No,,,Kph,,,,2000,1.0,2.0,2000,1.0,4.0,1.0,12.0,,150.0,162.0,,,200500.0,340751.0,210000.0,356896.0,58.8406484917497,"[{""adm2_code"":29698,""adm2_name"":""Crittenden""},{""adm2_code"":29700,""adm2_name"":""Daviess""},{""adm2_code"":29787,""adm2_name"":""Webster""}]",2003-07-01,2023-09-25
2000-0028-ROU,No,nat-met-sto-bli,Natural,Meteorological,Storm,Blizzard/Winter storm,,,ROU,Romania,Eastern Europe,Europe,"Bihor, Satu Mare, Cluj, Salaj, Mures provinces",,,No,No,No,,,Kph,,,,2000,1.0,,2000,1.0,,14.0,,,300.0,300.0,,,,,,,58.8406484917497,"[{""adm1_code"":2450,""adm1_name"":""Bihor""},{""adm1_code"":2459,""adm1_name"":""Cluj""},{""adm1_code"":2473,""adm1_name"":""Mures""},{""adm1_code"":2477,""adm1_name"":""Salaj""},{""adm1_code"":2478,""adm1_name"":""Satu Mare""}]",2003-07-01,2023-09-25
2000-0037-REU,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Connie,REU,Réunion,Sub-Saharan Africa,Africa,"Arrondissement du vent, Arrondissement sous le vent provinces",,,No,No,No,,153.0,Kph,,,,2000,1.0,30.0,2000,1.0,30.0,2.0,,,600.0,600.0,,,,,,,58.8406484917497,"[{""adm1_code"":2590,""adm1_name"":""Arrondissement_du_vent""},{""adm1_code"":2591,""adm1_name"":""Arrondissement_souse_le_vent""}]",2003-07-01,2023-09-25
2000-0050-MNG,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,MNG,Mongolia,Eastern Asia,Asia,"Bayanxongor, O'mnogovi, Xo'vsgol, Zavxan, O'vorxangai, Uvs, Dundgovi, Govi-Altai, Dornogovi, Bulgan, Bayan-O'lgii, To'v provinces",,Cold wave,Yes,Yes,No,19916.0,,Kph,,,,2000,1.0,,2000,4.0,,4.0,,500000.0,,500000.0,,,,,80000.0,135960.0,58.8406484917497,"[{""adm1_code"":2076,""adm1_name"":""Bayan-O'lgii""},{""adm1_code"":2077,""adm1_name"":""Bayanxongor""},{""adm1_code"":2078,""adm1_name"":""Bulgan""},{""adm1_code"":2082,""adm1_name"":""Dornogovi""},{""adm1_code"":2083,""adm1_name"":""Dundgovi""},{""adm1_code"":2085,""adm1_name"":""Govi-Altai""},{""adm1_code"":2088,""adm1_name"":""Xo'vsgol""},{""adm1_code"":2089,""adm1_name"":""O'mnogovi""},{""adm1_code"":2091,""adm1_name"":""O'vorxangai""},{""adm1_code"":2094,""adm1_name"":""To'v""},{""adm1_code"":2096,""adm1_name"":""Uvs""},{""adm1_code"":2097,""adm1_name"":""Zavxan""}]",2005-07-08,2023-09-25
2000-0067-USA,No,nat-met-sto-tor,Natural,Meteorological,Storm,Tornado,,,USA,United States of America,Northern America,Americas,"Bullock, Montgomery districts (Alabama province), Colquitt, Grady, Mitchell, Thomas, Tift districts (Georgia province), Washington district (Floride province), Lonoke, Prairie, Saline districts (Arkansas province)",,,No,No,No,,249.0,Kph,,,,2000,2.0,13.0,2000,2.0,14.0,22.0,100.0,900.0,,1000.0,,,,,,,58.8406484917497,"[{""adm2_code"":28696,""adm2_name"":""Bullock""},{""adm2_code"":28741,""adm2_name"":""Montgomery""},{""adm2_code"":28832,""adm2_name"":""Lonoke""},{""adm2_code"":28848,""adm2_name"":""Prairie""},{""adm2_code"":28851,""adm2_name"":""Saline""},{""adm2_code"":29064,""adm2_name"":""Washington""},{""adm2_code"":29099,""adm2_name"":""Colquitt""},{""adm2_code"":29107,""adm2_name"":""Decatur""},{""adm2_code"":29129,""adm2_name"":""Grady""},{""adm2_code"":29165,""adm2_name"":""Mitchell""},{""adm2_code"":29200,""adm2_name"":""Thomas""},{""adm2_code"":29201,""adm2_name"":""Tift""}]",2005-04-24,2023-09-25
2000-0094-ISR,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,ISR,Israel,Western Asia,Asia,"Jerusalem, Tel Aviv provinces",,,No,No,No,,100.0,Kph,,,,2000,1.0,19.0,2000,1.0,19.0,3.0,,410.0,,410.0,,,,,2750.0,4674.0,58.8406484917497,"[{""adm1_code"":1612,""adm1_name"":""Jerusalem""},{""adm1_code"":1615,""adm1_name"":""Tel Aviv""}]",2003-07-01,2023-09-25
2000-0095-JOR,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,JOR,Jordan,Western Asia,Asia,"Ajloon, Amman, Aqaba, Balqa, Irbid, Jarash, Karak, Ma'an, Madaba, Mafraq, Tafiela, Zarqa provinces",,,No,No,No,,80.0,Kph,,,,2000,1.0,24.0,2000,1.0,24.0,9.0,200.0,,,200.0,,,,,,,58.8406484917497,"[{""adm1_code"":1701,""adm1_name"":""Ajloon""},{""adm1_code"":1702,""adm1_name"":""Balqa""},{""adm1_code"":1703,""adm1_name"":""Aqaba""},{""adm1_code"":1704,""adm1_name"":""Karak""},{""adm1_code"":1705,""adm1_name"":""Amman""},{""adm1_code"":1706,""adm1_name"":""Tafiela""},{""adm1_code"":1707,""adm1_name"":""Irbid""},{""adm1_code"":1708,""adm1_name"":""Jarash""},{""adm1_code"":1709,""adm1_name"":""Ma'an""},{""adm1_code"":1710,""adm1_name"":""Madaba""},{""adm1_code"":1711,""adm1_name"":""Mafraq""},{""adm1_code"":1712,""adm1_name"":""Zarqa""}]",2003-07-01,2023-09-25
2000-0097-AUS,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Steve,AUS,Australia,Australia and New Zealand,Oceania,"Cairns, Tablelands districts (Queensland province), New South Wales province",,Flood,No,No,Yes,,120.0,Kph,,,,2000,2.0,27.0,2000,3.0,13.0,1.0,,200.0,,200.0,,,10000.0,16995.0,90000.0,152955.0,58.8406484917497,"[{""adm1_code"":470,""adm1_name"":""New South Wales""},{""adm2_code"":154657,""adm2_name"":""Cairns (R)""},{""adm2_code"":154694,""adm2_name"":""Tablelands (R)""}]",2005-07-08,2023-09-25
2000-0107-MDG,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,"Eline, Gloria",MDG,Madagascar,Sub-Saharan Africa,Africa,"Marolambo, Antanambao Manampontsy, Mahanoro, Vatomandry, Brickaville districts (Atsinanana province), Ambositra district (Amoron I Mania province), Antananarivo Avaradrano, Andramasina, Manjakandriana districts (Analamanga province), Ambatolampy, Antsirabe II, Antanifotsy districts (Vakinankaratra province), Antalaha, Sambava, Andapa, Vohemar districts (Sava province), Morondava, Belo Sur Tsiribihina, Mahabo districts (Menabe province), Morombe district (Atsimo Andrefana province), Maroantsetra district (Analanjirofo province)",,Flood,Yes,No,Yes,8840.0,,Kph,,,,2000,2.0,17.0,2000,3.0,11.0,130.0,,736937.0,,736937.0,,,,,9000.0,15296.0,58.8406484917497,"[{""adm2_code"":154515,""adm2_name"":""Ambositra""},{""adm2_code"":154519,""adm2_name"":""Andramasina""},{""adm2_code"":154523,""adm2_name"":""Antananarivo Avaradrano""},{""adm2_code"":154524,""adm2_name"":""Manjakandriana""},{""adm2_code"":154527,""adm2_name"":""Maroantsetra""},{""adm2_code"":154543,""adm2_name"":""Morombe""},{""adm2_code"":154552,""adm2_name"":""Antanambao Manampontsy""},{""adm2_code"":154553,""adm2_name"":""Brickaville""},{""adm2_code"":154554,""adm2_name"":""Mahanoro""},{""adm2_code"":154555,""adm2_name"":""Marolambo""},{""adm2_code"":154558,""adm2_name"":""Vatomandry""},{""adm2_code"":154590,""adm2_name"":""Belo Sur Tsiribihina""},{""adm2_code"":154591,""adm2_name"":""Mahabo""},{""adm2_code"":154594,""adm2_name"":""Morondava""},{""adm2_code"":154595,""adm2_name"":""Andapa""},{""adm2_code"":154596,""adm2_name"":""Antalaha""},{""adm2_code"":154597,""adm2_name"":""Sambava""},{""adm2_code"":154598,""adm2_name"":""Vohemar""},{""adm2_code"":154606,""adm2_name"":""Ambatolampy""},{""adm2_code"":154607,""adm2_name"":""Antanifotsy""},{""adm2_code"":154609,""adm2_name"":""Antsirabe II""}]",2007-04-17,2023-09-25
2000-0107-MOZ,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,"Eline, Gloria",MOZ,Mozambique,Sub-Saharan Africa,Africa,"Cabo Delgado, Gaza, Inhambane, Manica, Nampula, Niassa, Sofala, Tete, Zambezia, Maputo, Lago niassa provinces",,,No,No,No,,,Kph,,,,2000,2.0,18.0,2000,2.0,23.0,17.0,,,,,,,,,1000.0,1700.0,58.8406484917497,"[{""adm1_code"":2112,""adm1_name"":""Cabo Delgado""},{""adm1_code"":2113,""adm1_name"":""Gaza""},{""adm1_code"":2114,""adm1_name"":""Inhambane""},{""adm1_code"":2115,""adm1_name"":""Manica""},{""adm1_code"":2118,""adm1_name"":""Nampula""},{""adm1_code"":2119,""adm1_name"":""Niassa""},{""adm1_code"":2120,""adm1_name"":""Sofala""},{""adm1_code"":2121,""adm1_name"":""Tete""},{""adm1_code"":2122,""adm1_name"":""Zambezia""},{""adm1_code"":41373,""adm1_name"":""Maputo""},{""adm1_code"":65246,""adm1_name"":""Lago niassa""}]",2007-04-17,2023-09-25
2000-0146-BGD,No,nat-met-sto-tor,Natural,Meteorological,Storm,Tornado,,,BGD,Bangladesh,Southern Asia,Asia,Natore district (Rajshahi province),,,No,No,No,,,Kph,,,,2000,3.0,5.0,2000,3.0,5.0,,50.0,,3000.0,3050.0,,,,,,,58.8406484917497,"[{""adm2_code"":5812,""adm2_name"":""Natore""}]",2005-04-24,2023-09-25
2000-0156-CHN,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,CHN,China,Eastern Asia,Asia,"Qi Xian area (Jinzhong district, Shanxi Sheng province)",,,No,No,No,,79.0,Kph,,,,2000,3.0,28.0,2000,3.0,28.0,16.0,53.0,,,53.0,,,,,,,58.8406484917497,"[{""adm2_code"":13252,""adm2_name"":""Jinzhong""}]",2005-04-24,2023-09-25
2000-0163-CHN,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,CHN,China,Eastern Asia,Asia,Ili Kazakh district (Xinjiang Uygur Zizhiqu province),,,No,No,No,,,Kph,,,,2000,1.0,10.0,2000,1.0,10.0,9.0,4.0,18000.0,,18004.0,,,,,3100.0,5268.0,58.8406484917497,"[{""adm2_code"":13292,""adm2_name"":""Ili Kazakh""}]",2003-07-01,2023-09-25
2000-0175-USA,No,nat-met-sto-tor,Natural,Meteorological,Storm,Tornado,,,USA,United States of America,Northern America,Americas,"Fort Worth Texas city (Tarrant district, Texas province), Reagan, Burleson districts (Texas province)",,,No,No,No,,,Kph,,,,2000,3.0,28.0,2000,3.0,28.0,5.0,,3000.0,300.0,3300.0,,,,,450000.0,764777.0,58.8406484917497,"[{""adm2_code"":31225,""adm2_name"":""Burleson""},{""adm2_code"":31391,""adm2_name"":""Reagan""},{""adm2_code"":31419,""adm2_name"":""Tarrant""}]",2003-07-01,2023-09-25
2000-0178-MDG,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Hudah,MDG,Madagascar,Sub-Saharan Africa,Africa,"Antalaha, Sambava, Andapa districts (Sava province), Maroantsetra district (Analanjirofo province), Bealanana district (Sofia province)",,Rain,No,Yes,No,,300.0,Kph,,,,2000,4.0,2.0,2000,4.0,2.0,23.0,1.0,369271.0,,369272.0,,,,,,,58.8406484917497,"[{""adm2_code"":154527,""adm2_name"":""Maroantsetra""},{""adm2_code"":154595,""adm2_name"":""Andapa""},{""adm2_code"":154596,""adm2_name"":""Antalaha""},{""adm2_code"":154597,""adm2_name"":""Sambava""},{""adm2_code"":154601,""adm2_name"":""Bealanana""}]",2005-12-15,2023-09-25
2000-0178-MOZ,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Hudah,MOZ,Mozambique,Sub-Saharan Africa,Africa,"Angoche, Moma, Mogincual districts (Nampula province)",,,No,No,No,,,Kph,,,,2000,4.0,2.0,2000,4.0,2.0,1.0,4.0,,300.0,304.0,,,,,,,58.8406484917497,"[{""adm2_code"":21889,""adm2_name"":""Angoche""},{""adm2_code"":21896,""adm2_name"":""Mogincual""},{""adm2_code"":21898,""adm2_name"":""Moma""}]",2005-12-15,2023-09-25
2000-0211-BGD,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,,BGD,Bangladesh,Southern Asia,Asia,"Alpara, Netrokona Sadar, Kendua, Purbadhala areas (Netrakona district, Dhaka province), Rangpur district (Rangpur province)",,,No,No,No,,120.0,Kph,,,,2000,4.0,21.0,2000,4.0,21.0,20.0,300.0,,62500.0,62800.0,,,,,,,58.8406484917497,"[{""adm2_code"":5790,""adm2_name"":""Netrakona""},{""adm2_code"":5818,""adm2_name"":""Rangpur""}]",2005-04-24,2023-09-25
2000-0214-AUS,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Tessi,AUS,Australia,Australia and New Zealand,Oceania,Townsville district (Queensland province),,,No,No,No,,130.0,Kph,,,,2000,4.0,3.0,2000,4.0,3.0,,,400.0,,400.0,,,,,60000.0,101970.0,58.8406484917497,"[{""adm2_code"":154698,""adm2_name"":""Townsville (C)""}]",2003-07-01,2023-09-25
2000-0229-BGD,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,,BGD,Bangladesh,Southern Asia,Asia,"Maulvibazar district (Sylhet province), Netrakona district (Dhaka province)",,,No,No,No,,80.0,Kph,,,,2000,4.0,11.0,2000,4.0,11.0,,12.0,,7000.0,7012.0,,,,,,,58.8406484917497,"[{""adm2_code"":5790,""adm2_name"":""Netrakona""},{""adm2_code"":5822,""adm2_name"":""Maulvibazar""}]",2003-07-01,2023-09-25
2000-0257-PHL,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Biring,PHL,Philippines,South-eastern Asia,Asia,"National Capital region (NCR), Region III (Central Luzon) provinces",,Flood,No,No,No,,,Kph,,,,2000,5.0,18.0,2000,5.0,18.0,12.0,4.0,235885.0,,235889.0,,,,,1201.0,2041.0,58.8406484917497,"[{""adm1_code"":2355,""adm1_name"":""National Capital region (NCR)""},{""adm1_code"":67165,""adm1_name"":""Region III (Central Luzon)""}]",2004-10-26,2023-09-25
2000-0270-CHN,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,CHN,China,Eastern Asia,Asia,"Guangdong Sheng, Guangxi Zhuangzu Zizhiqu, Hainan Sheng provinces",,,No,No,No,,,Kph,,,,2000,5.0,1.0,2000,5.0,1.0,15.0,,,4500.0,4500.0,,,,,5000.0,8498.0,58.8406484917497,"[{""adm1_code"":903,""adm1_name"":""Guangdong Sheng""},{""adm1_code"":904,""adm1_name"":""Guangxi Zhuangzu Zizhiqu""},{""adm1_code"":906,""adm1_name"":""Hainan Sheng""}]",2003-07-01,2023-09-25
2000-0274-JPN,No,nat-met-sto-hai,Natural,Meteorological,Storm,Hail,,,JPN,Japan,Eastern Asia,Asia,"Tiba, Ibaraki provinces",,Hail,No,No,No,,,Kph,,,,2000,5.0,24.0,2000,5.0,24.0,,100.0,12000.0,,12100.0,,,290000.0,492857.0,350000.0,594827.0,58.8406484917497,"[{""adm1_code"":1663,""adm1_name"":""Ibaraki""},{""adm1_code"":1693,""adm1_name"":""Tiba""}]",2005-07-09,2023-09-25
2000-0283-BGD,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,BGD,Bangladesh,Southern Asia,Asia,"Dhaka, Mymensingh, Tangail, Kishoreganj districts (Dhaka province), Chittagong, Cox's Bazar, Comilla, Chandpur districts (Chittagong province)",,Flood,No,No,No,161.0,70.0,Kph,,,"Sangu, Matamuhuri",2000,5.0,27.0,2000,6.0,19.0,36.0,,70000.0,1000.0,71000.0,,,,,,,58.8406484917497,"[{""adm2_code"":5769,""adm2_name"":""Chandpur""},{""adm2_code"":5770,""adm2_name"":""Chittagong""},{""adm2_code"":5771,""adm2_name"":""Comilla""},{""adm2_code"":5772,""adm2_name"":""Cox's Bazar""},{""adm2_code"":5778,""adm2_name"":""Dhaka""},{""adm2_code"":5783,""adm2_name"":""Kishoreganj""},{""adm2_code"":5787,""adm2_name"":""Mymensingh""},{""adm2_code"":5794,""adm2_name"":""Tangail""}]",2004-10-25,2023-09-25
2000-0294-BGD,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,BGD,Bangladesh,Southern Asia,Asia,Chittagong province,,,No,No,No,,,Kph,,,,2000,5.0,23.0,2000,5.0,23.0,28.0,,,,,,,,,,,58.8406484917497,"[{""adm1_code"":576,""adm1_name"":""Chittagong""}]",2003-07-01,2023-09-25
2000-0311-AUT,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,AUT,Austria,Western Europe,Europe,Steiermark province,,Hail,No,No,No,,,Kph,,,,2000,5.0,27.0,2000,5.0,27.0,,,,,,,,,,20000.0,33990.0,58.8406484917497,"[{""adm1_code"":483,""adm1_name"":""Steiermark""}]",2006-09-17,2023-09-25
2000-0312-GIN,No,nat-met-sto-tor,Natural,Meteorological,Storm,Tornado,,,GIN,Guinea,Sub-Saharan Africa,Africa,Conakry province,,,No,No,No,,200.0,Kph,,,,2000,6.0,11.0,2000,6.0,11.0,4.0,,,,,,,,,,,58.8406484917497,"[{""adm1_code"":40701,""adm1_name"":""Conakry""}]",2003-07-01,2023-09-25
2000-0323-IND,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,,IND,India,Southern Asia,Asia,Andhra Pradesh province,,,No,No,No,4812.0,100.0,Kph,,,,2000,10.0,17.0,2000,10.0,17.0,,,,,,,,,,,,58.8406484917497,"[{""adm1_code"":1485,""adm1_name"":""Andhra Pradesh""}]",2003-07-01,2023-09-25
2000-0338-USA,No,nat-met-sto-tor,Natural,Meteorological,Storm,Tornado,,,USA,United States of America,Northern America,Americas,"Adams, Columbia, Crawford, Dane, Dodge, Grant, Green, Iowa, Juneau, La crosse, Lafayette, Monroe, Richland, Rock, Sauk, Vernon districts (Wisconsin province)",,,No,No,No,,,Kph,,,,2000,5.0,26.0,2000,5.0,26.0,,,,,,,,,,28500.0,48436.0,58.8406484917497,"[{""adm2_code"":31724,""adm2_name"":""Adams""},{""adm2_code"":31734,""adm2_name"":""Columbia""},{""adm2_code"":31735,""adm2_name"":""Crawford""},{""adm2_code"":31736,""adm2_name"":""Dane""},{""adm2_code"":31737,""adm2_name"":""Dodge""},{""adm2_code"":31745,""adm2_name"":""Grant""},{""adm2_code"":31746,""adm2_name"":""Green""},{""adm2_code"":31748,""adm2_name"":""Iowa""},{""adm2_code"":31752,""adm2_name"":""Juneau""},{""adm2_code"":31755,""adm2_name"":""La Crosse""},{""adm2_code"":31756,""adm2_name"":""Lafayette""},{""adm2_code"":31765,""adm2_name"":""Monroe""},{""adm2_code"":31776,""adm2_name"":""Richland""},{""adm2_code"":31777,""adm2_name"":""Rock""},{""adm2_code"":31779,""adm2_name"":""Sauk""},{""adm2_code"":31786,""adm2_name"":""Vernon""}]",2003-07-01,2023-09-25
2000-0350-CHN,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,CHN,China,Eastern Asia,Asia,Quanzhou district (Fujian Sheng province),,,No,No,No,,,Kph,,,,2000,6.0,17.0,2000,6.0,17.0,33.0,10.0,,,10.0,,,,,,,58.8406484917497,"[{""adm2_code"":13009,""adm2_name"":""Quanzhou""}]",2003-07-01,2023-09-25
2000-0360-USA,No,nat-met-sto-sev,Natural,Meteorological,Storm,Severe weather,,,USA,United States of America,Northern America,Americas,"Anderson, Benton, Cheatham, Davidson, Henry, Hickman, Houston, Jackson, Knox, Lake, Obion, Perry, Pickett, Stewart districts (Tennessee province)",,,No,No,No,,,Kph,,,,2000,5.0,23.0,2000,5.0,23.0,,,,,,,,,,,,58.8406484917497,"[{""adm2_code"":31105,""adm2_name"":""Anderson""},{""adm2_code"":31107,""adm2_name"":""Benton""},{""adm2_code"":31115,""adm2_name"":""Cheatham""},{""adm2_code"":31123,""adm2_name"":""Davidson""},{""adm2_code"":31144,""adm2_name"":""Henry""},{""adm2_code"":31145,""adm2_name"":""Hickman""},{""adm2_code"":31146,""adm2_name"":""Houston""},{""adm2_code"":31148,""adm2_name"":""Jackson""},{""adm2_code"":31151,""adm2_name"":""Knox""},{""adm2_code"":31152,""adm2_name"":""Lake""},{""adm2_code"":31170,""adm2_name"":""Obion""},{""adm2_code"":31172,""adm2_name"":""Perry""},{""adm2_code"":31173,""adm2_name"":""Pickett""},{""adm2_code"":31185,""adm2_name"":""Stewart""}]",2003-07-01,2023-09-25
2000-0361-VNM,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,VNM,Viet Nam,South-eastern Asia,Asia,"Binh Hoa, Giao Ha villages (Giao Thuy district, Nam Dinh province)",,,No,No,No,,,Kph,,,,2000,6.0,12.0,2000,6.0,12.0,3.0,29.0,,100.0,129.0,,,,,,,58.8406484917497,"[{""adm2_code"":74157,""adm2_name"":""Giao Thuy""}]",2003-07-01,2023-09-25
2000-0396-PHL,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Kirogi,PHL,Philippines,South-eastern Asia,Asia,National Capital region (NCR) province,,,No,No,No,,185.0,Kph,,,,2000,7.0,5.0,2000,7.0,5.0,11.0,,,120000.0,120000.0,,,,,7500.0,12746.0,58.8406484917497,"[{""adm1_code"":2355,""adm1_name"":""National Capital region (NCR)""}]",2003-07-01,2023-09-25
2000-0397-PHL,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Kai-Tak (Edeng),PHL,Philippines,South-eastern Asia,Asia,"Caloocan, Manioma, Quezon cities (Metropolitan Manila district, National Capital region (NCR) province), Mindoro Oriental district (Region IV (Southern Tagalog) province), Cavite, Rizal districts (Region IV-A (Calabarzon) province), Iloilo, Negros Occidental districts (Region VI (Western Visayas) province), Region I (Ilocos region), Region III (Central Luzon) provinces",,,No,No,No,29.0,200.0,Kph,,,,2000,7.0,7.0,2000,7.0,7.0,75.0,11.0,1483310.0,,1483321.0,,,,,25763.0,43784.0,58.8406484917497,"[{""adm1_code"":2356,""adm1_name"":""Region I (Ilocos region)""},{""adm1_code"":67165,""adm1_name"":""Region III (Central Luzon)""},{""adm2_code"":24210,""adm2_name"":""Metropolitan Manila""},{""adm2_code"":24250,""adm2_name"":""Iloilo""},{""adm2_code"":24251,""adm2_name"":""Negros Occidental""},{""adm2_code"":24228,""adm2_name"":""Cavite""},{""adm2_code"":24235,""adm2_name"":""Rizal""},{""adm2_code"":24232,""adm2_name"":""Mindoro Oriental""}]",2008-01-03,2023-09-25
2000-0420-CAN,No,nat-met-sto-tor,Natural,Meteorological,Storm,Tornado,,,CAN,Canada,Northern America,Americas,"Pine Lake area (Division No. 8 district, Alberta province)",,,No,No,No,,300.0,Kph,,,,2000,7.0,14.0,2000,7.0,14.0,11.0,140.0,,700.0,840.0,,,10000.0,16995.0,13000.0,22094.0,58.8406484917497,"[{""adm2_code"":12527,""adm2_name"":""Division No.  8""}]",2005-07-09,2023-09-25
2000-0425-CHN,No,nat-met-sto-tor,Natural,Meteorological,Storm,Tornado,,,CHN,China,Eastern Asia,Asia,"Baoying Xian, Gaoyou Shi, Yangzhou Shi areas (Yangzhou district, Jiangsu Sheng province), Xinghua Shi, Taizhou Shi areas (Taizhou district, Jiangsu Sheng province)",,,No,No,No,,,Kph,,,,2000,7.0,13.0,2000,7.0,13.0,11.0,500.0,,20000.0,20500.0,,,,,480.0,816.0,58.8406484917497,"[{""adm2_code"":13153,""adm2_name"":""Yangzhou""},{""adm2_code"":13155,""adm2_name"":""Taizhou""}]",2003-07-01,2023-09-25
2000-0427-UKR,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,UKR,Ukraine,Eastern Europe,Europe,L'vivs'ka province,,,No,No,No,,,Kph,,,,2000,7.0,5.0,2000,7.0,5.0,2.0,10.0,39000.0,,39010.0,,,,,,,58.8406484917497,"[{""adm1_code"":3160,""adm1_name"":""L'vivs'ka""}]",2003-07-01,2023-09-25
2000-0447-JPN,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Kirogi,JPN,Japan,Eastern Asia,Asia,Tookyoo province,,,No,No,No,,126.0,Kph,,,,2000,7.0,8.0,2000,7.0,9.0,4.0,,900.0,,900.0,,,200000.0,339901.0,300000.0,509852.0,58.8406484917497,"[{""adm1_code"":1690,""adm1_name"":""Tookyoo""}]",2005-12-16,2023-09-25
2000-0448-VNM,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,VNM,Viet Nam,South-eastern Asia,Asia,Can Tho city province,,,No,No,No,,,Kph,,,,2000,7.0,10.0,2000,7.0,10.0,,,2005.0,,2005.0,,,,,,,58.8406484917497,"[{""adm1_code"":73933,""adm1_name"":""Can Tho city""}]",2003-07-01,2023-09-25
2000-0463-USA,No,nat-met-sto-tor,Natural,Meteorological,Storm,Tornado,,,USA,United States of America,Northern America,Americas,"Granite Falls city (Yellow Medicine, Minnesota province)",,,No,No,No,,,Kph,,,,2000,7.0,25.0,2000,7.0,25.0,1.0,15.0,900.0,120.0,1035.0,,,,,8100.0,13766.0,58.8406484917497,"[{""adm2_code"":30078,""adm2_name"":""Yellow Medicine""}]",2003-07-01,2023-09-25
2000-0464-NGA,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,NGA,Nigeria,Sub-Saharan Africa,Africa,"Benin City town (Ikpoba-Okha district, Edo province)",,,No,No,No,,,Kph,,,,2000,10.0,9.0,2000,10.0,9.0,,,,1000.0,1000.0,,,,,,,58.8406484917497,"[{""adm2_code"":191309,""adm2_name"":""Ikpoba-Okha""}]",2008-06-24,2023-09-25
2000-0517-TWN,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Bilis,TWN,Taiwan (Province of China),Eastern Asia,Asia,Taiwan Sheng province,,,No,No,No,,322.0,Kph,,,,2000,8.0,22.0,2000,8.0,23.0,14.0,100.0,,2000.0,2100.0,,,3000.0,5099.0,135000.0,229433.0,58.8406484917497,"[{""adm1_code"":925,""adm1_name"":""Taiwan Sheng""}]",2005-07-09,2023-09-25
